sample,x,y,confidence,real_cm
1,280.961548,327.307709,0.94079876,2.000000
2,280.192322,327.884613,0.93206167,2.000000
3,281.153870,327.307709,0.94471264,2.000000
4,279.807709,329.807709,0.94428062,2.000000
5,278.269226,331.153870,0.94037056,2.000000
6,278.076935,331.923096,0.94379187,2.000000
7,278.269226,332.307709,0.93988180,2.000000
8,279.423096,332.500000,0.93841553,2.000000
9,278.653870,333.461548,0.94134808,2.000000
10,278.461548,332.884613,0.94134808,2.000000
11,278.653870,332.692322,0.93206167,2.000000
12,278.269226,332.307709,0.94330311,2.000000
13,278.076935,331.538483,0.94183683,2.000000
14,277.692322,330.961548,0.93352795,2.000000
15,277.884613,330.192322,0.94037056,2.000000
16,277.692322,329.615387,0.94134808,2.000000
17,277.884613,329.615387,0.94379187,2.000000
18,278.846161,329.615387,0.93548298,2.000000
19,278.653870,330.769257,0.94428062,2.000000
20,278.846161,331.730774,0.94428062,2.000000
21,279.230774,331.538483,0.94281435,2.000000
22,279.230774,331.730774,0.93841553,2.000000
23,279.615387,331.923096,0.94183683,2.000000
24,279.807709,332.500000,0.93743801,2.000000
25,279.615387,333.076935,0.93255043,2.000000
26,278.653870,333.653870,0.93988180,2.000000
27,279.615387,334.423096,0.93743801,2.000000
28,279.038483,335.192322,0.91006756,2.000000
29,279.615387,335.576935,0.92228651,2.000000
30,279.615387,337.307709,0.93346024,2.000000
31,279.807709,336.538483,0.93248177,2.000000
32,279.615387,336.730774,0.92570782,2.000000
33,279.230774,337.692322,0.93541718,2.000000
34,279.038483,338.076935,0.92807865,2.000000
35,280.000000,338.076935,0.94422340,2.000000
36,279.807709,337.500000,0.93835258,2.000000
37,280.192322,337.500000,0.94030952,2.000000
38,279.423096,336.730774,0.93101406,2.000000
39,279.423096,338.076935,0.93933105,2.000000
40,280.192322,337.884613,0.94422340,2.000000
41,280.576935,337.307709,0.94037056,2.000000
42,280.769226,337.307709,0.94623566,2.000000
43,280.769226,337.307709,0.94525814,2.000000
44,280.961548,337.692322,0.94721317,2.000000
45,280.769226,337.884613,0.94867945,2.000000
46,280.769226,337.692322,0.94721317,2.000000
47,280.384613,337.884613,0.94422340,2.000000
48,280.769226,337.884613,0.94623566,2.000000
49,280.961548,338.269257,0.95258951,2.000000
50,281.538483,338.269257,0.95894337,2.000000
51,281.730774,337.884613,0.95161200,2.000000
52,281.153870,338.076935,0.95405579,2.000000
53,280.576935,338.653870,0.94079876,2.000000
54,280.961548,338.846161,0.94819069,2.000000
55,280.961548,338.846161,0.94672441,2.000000
56,281.538483,339.230774,0.95161200,2.000000
57,281.346161,339.230774,0.95503330,2.000000
58,281.346161,339.230774,0.95356703,2.000000
59,280.961548,339.423096,0.94525814,2.000000
60,281.538483,339.423096,0.95307827,2.000000
61,281.346161,339.423096,0.95014572,2.000000
62,281.538483,339.230774,0.95356703,2.000000
63,281.346161,339.615387,0.95503330,2.000000
64,280.769226,339.807709,0.93786335,2.000000
65,281.153870,339.038483,0.95258951,2.000000
66,280.961548,338.076935,0.95210075,2.000000
67,280.961548,338.269257,0.94867945,2.000000
68,280.576935,338.653870,0.94618034,2.000000
69,280.384613,337.884613,0.94520187,2.000000
70,280.192322,337.307709,0.93639565,2.000000
71,280.384613,336.923096,0.93303919,2.000000
72,280.000000,337.692322,0.94079876,2.000000
73,279.807709,337.884613,0.94422340,2.000000
74,280.384613,337.307709,0.94079876,2.000000
75,279.807709,337.692322,0.94177723,2.000000
76,280.000000,336.538483,0.93786335,2.000000
77,279.423096,336.153870,0.91495514,2.000000
78,279.038483,335.961548,0.91397762,2.000000
79,279.615387,336.538483,0.93786335,2.000000
80,279.807709,336.923096,0.93590641,2.000000
81,280.384613,337.692322,0.94324493,2.000000
82,280.000000,337.500000,0.94128799,2.000000
83,280.384613,337.115387,0.94324493,2.000000
84,280.000000,337.500000,0.94079876,2.000000
85,279.807709,337.500000,0.94275570,2.000000
86,280.000000,337.500000,0.94177723,2.000000
87,279.423096,337.692322,0.93884182,2.000000
88,279.423096,337.307709,0.94079876,2.000000
89,279.615387,337.115387,0.93150330,2.000000
90,280.192322,337.692322,0.93835258,2.000000
91,279.807709,337.692322,0.94520187,2.000000
92,280.000000,336.730774,0.93737411,2.000000
93,279.807709,337.115387,0.93248177,2.000000
94,280.000000,336.730774,0.93346024,2.000000
95,280.000000,337.884613,0.94177723,2.000000
96,280.192322,337.884613,0.94128799,2.000000
97,279.615387,338.076935,0.93346024,2.000000
98,279.807709,339.230774,0.93248177,2.000000
99,280.192322,338.846161,0.93639565,2.000000
100,280.000000,339.423096,0.93988180,2.000000
