sample,x,y,confidence,real_cm
1,243.461548,345.961548,0.91397762,4.000000
2,240.769241,349.423096,0.89344978,4.000000
3,242.115387,344.807709,0.93450546,4.000000
4,241.730774,344.038483,0.93597174,4.000000
5,240.192322,347.692322,0.90420246,4.000000
6,240.384628,346.923096,0.89931488,4.000000
7,239.230774,348.076935,0.90224743,4.000000
8,237.500015,347.500000,0.90713501,4.000000
9,238.076935,347.307709,0.91006756,4.000000
10,237.692322,346.538483,0.91886520,4.000000
11,237.500015,345.576935,0.92521906,4.000000
12,238.076935,343.846161,0.94085932,4.000000
13,238.076935,344.230774,0.93499422,4.000000
14,238.461548,343.461548,0.94037056,4.000000
15,239.423080,342.500000,0.93597174,4.000000
16,239.423080,342.500000,0.93352795,4.000000
17,239.807693,343.076935,0.92717409,4.000000
18,239.423080,343.653870,0.92864037,4.000000
19,239.423080,344.807709,0.92277527,4.000000
20,240.384628,345.192322,0.91348886,4.000000
21,241.923080,345.769257,0.92619658,4.000000
22,241.346161,345.769257,0.92424154,4.000000
23,241.538467,346.346161,0.91153383,4.000000
24,240.384628,346.923096,0.90566874,4.000000
25,240.576935,347.307709,0.90175867,4.000000
26,240.192322,347.692322,0.90322495,4.000000
27,240.769241,347.500000,0.89735985,4.000000
28,240.384628,348.076935,0.90322495,4.000000
29,240.769241,347.884613,0.89442730,4.000000
30,240.384628,347.884613,0.90175867,4.000000
31,240.384628,347.884613,0.90517998,4.000000
32,240.192322,347.884613,0.89589357,4.000000
33,240.192322,348.076935,0.90224743,4.000000
34,240.961548,347.500000,0.89735985,4.000000
35,240.769241,348.076935,0.89833736,4.000000
36,240.576935,348.653870,0.89735985,4.000000
37,241.346161,349.423096,0.89344978,4.000000
38,241.153854,349.615387,0.89638233,4.000000
39,240.961548,349.423096,0.89735985,4.000000
40,240.769241,349.038483,0.90029240,4.000000
41,240.769241,348.076935,0.89638233,4.000000
42,240.769241,347.884613,0.89540482,4.000000
43,240.961548,348.076935,0.90322495,4.000000
44,240.961548,348.269257,0.90175867,4.000000
45,241.730774,347.692322,0.90126991,4.000000
46,241.153854,346.923096,0.90615749,4.000000
47,241.538467,347.692322,0.89931488,4.000000
48,241.346161,348.846161,0.90322495,4.000000
49,241.153854,349.807709,0.90175867,4.000000
50,240.576935,349.807709,0.89735985,4.000000
51,240.769241,349.615387,0.88953972,4.000000
52,240.576935,349.230774,0.90420246,4.000000
53,240.576935,349.038483,0.90126991,4.000000
54,240.384628,348.653870,0.89589357,4.000000
55,240.384628,348.461548,0.89931488,4.000000
56,240.576935,348.653870,0.90664625,4.000000
57,240.961548,347.500000,0.88856220,4.000000
58,241.153854,347.307709,0.89344978,4.000000
59,240.769241,347.500000,0.90126991,4.000000
60,240.576935,347.500000,0.89882612,4.000000
61,240.769241,347.500000,0.89882612,4.000000
62,241.346161,346.923096,0.90029240,4.000000
63,240.576935,347.115387,0.89589357,4.000000
64,240.576935,347.115387,0.90566874,4.000000
65,240.192322,346.730774,0.90224743,4.000000
66,239.807693,347.500000,0.90322495,4.000000
67,240.576935,346.153870,0.91153383,4.000000
68,240.961548,345.961548,0.90713501,4.000000
69,240.192322,346.153870,0.91006756,4.000000
70,240.576935,346.538483,0.90420246,4.000000
71,240.769241,346.730774,0.89931488,4.000000
72,240.769241,346.538483,0.90517998,4.000000
73,240.384628,346.923096,0.89882612,4.000000
74,240.384628,347.115387,0.90029240,4.000000
75,240.192322,347.692322,0.90126991,4.000000
76,239.423080,347.884613,0.90322495,4.000000
77,240.192322,347.884613,0.90322495,4.000000
78,239.807693,348.461548,0.89687109,4.000000
79,240.192322,348.269257,0.89344978,4.000000
80,239.230774,348.076935,0.90126991,4.000000
81,240.192322,348.076935,0.89687109,4.000000
82,239.615387,348.461548,0.90126991,4.000000
83,239.038467,348.846161,0.89540482,4.000000
84,238.846161,348.846161,0.89540482,4.000000
85,238.653854,348.653870,0.90029240,4.000000
86,239.038467,349.038483,0.89735985,4.000000
87,238.846161,349.038483,0.89833736,4.000000
88,238.653854,349.038483,0.88856220,4.000000
89,238.653854,348.846161,0.89882612,4.000000
90,239.038467,348.461548,0.89882612,4.000000
91,238.653854,348.269257,0.90517998,4.000000
92,238.461548,348.461548,0.90566874,4.000000
93,239.230774,348.076935,0.90420246,4.000000
94,238.461548,348.461548,0.91055632,4.000000
95,237.692322,349.038483,0.91055632,4.000000
96,237.500015,350.192322,0.91984272,4.000000
97,236.923080,350.961548,0.92717409,4.000000
98,237.884628,350.192322,0.92521906,4.000000
99,237.692322,350.192322,0.92082024,4.000000
100,237.692322,350.384613,0.93499422,4.000000
