sample,x,y,confidence,real_cm
1,151.442307,339.807709,0.93303919,8.000000
2,153.269241,339.423096,0.91202259,8.000000
3,151.057693,340.384613,0.94085932,8.000000
4,150.769241,339.230774,0.94037056,8.000000
5,150.480774,339.423096,0.93743801,8.000000
6,153.653854,338.076935,0.90860128,8.000000
7,152.692307,339.230774,0.92130899,8.000000
8,152.403854,340.000000,0.92570782,8.000000
9,152.692307,340.000000,0.92912912,8.000000
10,152.019241,339.615387,0.93059540,8.000000
11,152.019241,339.423096,0.92521906,8.000000
12,151.250000,339.038483,0.93939304,8.000000
13,151.057693,339.615387,0.93743801,8.000000
14,150.961548,340.192322,0.93841553,8.000000
15,151.057693,339.807709,0.93548298,8.000000
16,151.057693,340.000000,0.94183683,8.000000
17,151.538467,339.615387,0.92864037,8.000000
18,151.538467,340.192322,0.93255043,8.000000
19,151.923080,340.000000,0.92864037,8.000000
20,152.115387,340.000000,0.93646049,8.000000
21,151.442307,339.615387,0.93303919,8.000000
22,151.057693,340.576935,0.93939304,8.000000
23,151.538467,340.769257,0.93059540,8.000000
24,151.730774,341.153870,0.92961788,8.000000
25,151.826935,341.730774,0.93059540,8.000000
26,150.961548,341.730774,0.94183683,8.000000
27,151.250000,342.115387,0.94085932,8.000000
28,150.961548,342.115387,0.93255043,8.000000
29,151.442307,342.692322,0.94232559,8.000000
30,151.730774,342.307709,0.93206167,8.000000
31,151.442307,342.500000,0.93694925,8.000000
32,151.346161,343.076935,0.94037056,8.000000
33,150.769241,341.923096,0.93743801,8.000000
34,151.153854,341.730774,0.93988180,8.000000
35,150.769241,341.346161,0.93646049,8.000000
36,151.153854,341.538483,0.93841553,8.000000
37,151.250000,341.346161,0.93255043,8.000000
38,150.865387,341.346161,0.93939304,8.000000
39,151.153854,341.538483,0.94037056,8.000000
40,151.250000,341.923096,0.94232559,8.000000
41,150.865387,341.730774,0.93010664,8.000000
42,150.769241,341.923096,0.93939304,8.000000
43,151.442307,341.923096,0.93597174,8.000000
44,151.634628,342.500000,0.94037056,8.000000
45,151.442307,342.115387,0.93792677,8.000000
46,151.634628,341.538483,0.93255043,8.000000
47,150.961548,341.730774,0.94232559,8.000000
48,151.826935,342.307709,0.93206167,8.000000
49,150.865387,342.307709,0.93059540,8.000000
50,151.250000,342.500000,0.93988180,8.000000
51,150.096161,341.923096,0.92375278,8.000000
52,150.480774,341.730774,0.92864037,8.000000
53,150.000000,343.269257,0.91984272,8.000000
54,151.346161,343.076935,0.94330311,8.000000
55,151.442307,342.692322,0.94037056,8.000000
56,150.961548,342.884613,0.93548298,8.000000
57,151.250000,342.692322,0.93939304,8.000000
58,151.826935,341.923096,0.93548298,8.000000
59,152.019241,342.307709,0.93743801,8.000000
60,152.211548,341.923096,0.93890429,8.000000
61,151.346161,342.692322,0.94134808,8.000000
62,150.961548,341.730774,0.94183683,8.000000
63,150.865387,341.346161,0.93939304,8.000000
64,150.192307,341.538483,0.91886520,8.000000
65,150.192307,341.730774,0.93743801,8.000000
66,150.384628,341.346161,0.93206167,8.000000
67,151.250000,341.538483,0.94085932,8.000000
68,151.153854,341.538483,0.93743801,8.000000
69,151.634628,341.346161,0.94037056,8.000000
70,151.057693,342.307709,0.93646049,8.000000
71,151.057693,343.461548,0.93792677,8.000000
72,151.057693,342.884613,0.93499422,8.000000
73,150.961548,344.038483,0.93450546,8.000000
74,151.153854,344.038483,0.93548298,8.000000
75,150.192307,344.038483,0.92815161,8.000000
76,149.711548,344.038483,0.91055632,8.000000
77,150.096161,343.461548,0.92473030,8.000000
78,150.288467,343.269257,0.92473030,8.000000
79,149.903854,343.846161,0.91348886,8.000000
80,149.615387,344.230774,0.92521906,8.000000
81,149.711548,343.269257,0.91691017,8.000000
82,149.807693,342.692322,0.91788769,8.000000
83,149.326935,342.884613,0.90469122,8.000000
84,149.807693,342.692322,0.91397762,8.000000
85,149.903854,343.269257,0.91984272,8.000000
86,149.615387,343.461548,0.90664625,8.000000
87,149.711548,343.653870,0.91788769,8.000000
88,149.519241,344.230774,0.90029240,8.000000
89,149.519241,344.230774,0.90273619,8.000000
90,149.134628,344.615387,0.87683201,8.000000
91,149.519241,344.423096,0.91495514,8.000000
92,149.903854,343.846161,0.91837645,8.000000
93,149.615387,343.846161,0.91300011,8.000000
94,149.903854,343.461548,0.91837645,8.000000
95,149.326935,343.653870,0.91006756,8.000000
96,149.326935,343.269257,0.90713501,8.000000
97,149.615387,343.269257,0.91202259,8.000000
98,149.903854,343.269257,0.92130899,8.000000
99,148.942307,343.846161,0.88709593,8.000000
100,149.615387,343.076935,0.91495514,8.000000
