sample,x,y,confidence,real_cm
1,543.461548,308.269257,0.92766285,-10.000000
2,545.000000,305.000000,0.94721317,-10.000000
3,545.769226,307.115387,0.95258951,-10.000000
4,545.384644,306.923096,0.95258951,-10.000000
5,545.769226,306.346161,0.95356703,-10.000000
6,545.384644,305.576935,0.95258951,-10.000000
7,544.615417,305.769257,0.94574690,-10.000000
8,544.615417,305.769257,0.95112324,-10.000000
9,545.000000,305.961548,0.94867945,-10.000000
10,545.769226,305.961548,0.95258951,-10.000000
11,545.384644,305.576935,0.95112324,-10.000000
12,545.384644,305.769257,0.95112324,-10.000000
13,545.384644,305.384613,0.94916821,-10.000000
14,545.769226,305.576935,0.95356703,-10.000000
15,546.538452,305.192322,0.95063448,-10.000000
16,546.923096,305.384613,0.95356703,-10.000000
17,546.538452,305.769257,0.95307827,-10.000000
18,545.769226,305.961548,0.95601082,-10.000000
19,546.538452,306.923096,0.95796585,-10.000000
20,546.923096,306.346161,0.95552206,-10.000000
21,546.538452,307.115387,0.95161200,-10.000000
22,546.923096,307.115387,0.95649958,-10.000000
23,547.307739,307.115387,0.95747709,-10.000000
24,547.307739,307.500000,0.95258951,-10.000000
25,548.076965,307.307709,0.95405579,-10.000000
26,548.076965,308.269257,0.95014572,-10.000000
27,548.076965,308.076935,0.94672441,-10.000000
28,548.846191,308.846161,0.94379187,-10.000000
29,548.846191,308.461548,0.95161200,-10.000000
30,548.076965,307.115387,0.94916821,-10.000000
31,548.076965,308.076935,0.94867945,-10.000000
32,548.076965,308.269257,0.94819069,-10.000000
33,548.076965,308.653870,0.94232559,-10.000000
34,547.692322,308.461548,0.94770193,-10.000000
35,548.076965,308.269257,0.94916821,-10.000000
36,547.692322,308.076935,0.94672441,-10.000000
37,547.307739,307.692322,0.95210075,-10.000000
38,548.076965,309.038483,0.94525814,-10.000000
39,548.846191,308.269257,0.94721317,-10.000000
40,549.230774,308.846161,0.94916821,-10.000000
41,548.846191,309.230774,0.94770193,-10.000000
42,548.461548,307.500000,0.95161200,-10.000000
43,547.692322,306.923096,0.95503330,-10.000000
44,548.076965,305.384613,0.95014572,-10.000000
45,549.230774,304.423096,0.94916821,-10.000000
46,551.538452,303.076935,0.94085932,-10.000000
47,554.230774,301.346161,0.92033148,-10.000000
48,551.153870,303.846161,0.94721317,-10.000000
49,551.538452,302.307709,0.95400810,-10.000000
50,550.769226,302.307709,0.94330311,-10.000000
51,550.000000,301.153870,0.94177723,-10.000000
52,549.230774,301.153870,0.93835258,-10.000000
53,549.615417,300.576935,0.93450546,-10.000000
54,550.000000,300.961548,0.94079876,-10.000000
55,550.000000,300.192322,0.93157291,-10.000000
56,550.000000,300.961548,0.93394947,-10.000000
57,549.615417,301.153870,0.93206167,-10.000000
58,551.153870,301.730774,0.94471264,-10.000000
59,550.000000,301.153870,0.94226646,-10.000000
60,549.230774,300.961548,0.92473030,-10.000000
61,548.846191,302.500000,0.93597174,-10.000000
62,550.384644,301.153870,0.94520187,-10.000000
63,550.769226,301.730774,0.94618034,-10.000000
64,550.000000,301.538483,0.93988180,-10.000000
65,550.000000,301.730774,0.94134808,-10.000000
66,549.615417,301.730774,0.93939304,-10.000000
67,550.000000,300.961548,0.93792677,-10.000000
68,548.846191,300.192322,0.93206167,-10.000000
69,549.230774,300.769257,0.93694925,-10.000000
70,548.846191,301.346161,0.92668533,-10.000000
71,548.846191,300.769257,0.92570782,-10.000000
72,546.538452,300.000000,0.93597174,-10.000000
73,539.615417,288.076935,0.94623566,-10.000000
74,539.615417,286.346161,0.93792677,-10.000000
75,541.538452,285.961548,0.91976166,-10.000000
76,541.538452,285.961548,0.91976166,-10.000000
77,543.076965,282.307709,0.92179775,-10.000000
78,543.076965,280.769226,0.94232559,-10.000000
79,544.615417,280.769226,0.95063448,-10.000000
80,544.230774,278.653870,0.94867945,-10.000000
81,543.461548,276.923096,0.93059540,-10.000000
82,544.230774,277.692322,0.93939304,-10.000000
83,544.230774,280.000000,0.94623566,-10.000000
84,545.000000,280.961548,0.95161200,-10.000000
85,543.076965,282.500000,0.93059540,-10.000000
86,543.461548,283.269226,0.93988180,-10.000000
87,542.692322,285.000000,0.92570782,-10.000000
88,543.461548,284.230774,0.92570782,-10.000000
89,543.461548,284.038483,0.93548298,-10.000000
90,543.846191,283.269226,0.93841553,-10.000000
91,544.615417,282.500000,0.94281435,-10.000000
92,544.230774,281.923096,0.94819069,-10.000000
93,543.461548,283.269226,0.91886520,-10.000000
94,543.461548,283.269226,0.93597174,-10.000000
95,543.076965,282.884613,0.92130899,-10.000000
96,543.846191,284.038483,0.93988180,-10.000000
97,543.461548,283.269226,0.93688488,-10.000000
98,543.461548,283.269226,0.93688488,-10.000000
99,541.538452,283.269226,0.91976166,-10.000000
100,543.461548,283.269226,0.91976166,-10.000000
