sample,x,y,confidence,real_cm
1,39.495193,353.653870,0.92815161,10.000000
2,43.509617,356.346161,0.94916821,10.000000
3,44.567310,356.153870,0.95454454,10.000000
4,45.144234,355.576935,0.94916821,10.000000
5,46.009617,355.192322,0.95503330,10.000000
6,46.201923,354.807709,0.95014572,10.000000
7,46.586540,354.423096,0.94085932,10.000000
8,46.201923,354.230774,0.95014572,10.000000
9,45.528847,353.461548,0.94819069,10.000000
10,45.432693,353.461548,0.95014572,10.000000
11,45.240387,354.615387,0.95454454,10.000000
12,45.240387,354.423096,0.95601082,10.000000
13,45.336540,354.423096,0.95503330,10.000000
14,45.817310,354.615387,0.94965696,10.000000
15,45.048080,355.192322,0.95943213,10.000000
16,45.240387,354.615387,0.95894337,10.000000
17,45.432693,354.807709,0.95112324,10.000000
18,45.528847,354.807709,0.95454454,10.000000
19,46.586540,354.807709,0.94721317,10.000000
20,48.894234,355.384644,0.90566874,10.000000
21,52.932693,356.153870,0.94085932,10.000000
22,52.932693,356.730774,0.94037056,10.000000
23,55.048080,357.307709,0.94085932,10.000000
24,58.125008,358.461548,0.91837645,10.000000
25,59.423080,359.615387,0.92521906,10.000000
26,59.423080,360.576935,0.93346024,10.000000
27,59.326923,360.961548,0.93939304,10.000000
28,58.750000,361.730774,0.94862652,10.000000
29,57.596157,361.730774,0.94525814,10.000000
30,58.076923,361.538483,0.94085932,10.000000
31,58.798080,360.961548,0.93597174,10.000000
32,58.269234,361.538483,0.94085932,10.000000
33,58.076920,362.307709,0.94862652,10.000000
34,57.500004,362.884644,0.94428062,10.000000
35,57.403847,362.692322,0.94476938,10.000000
36,56.826923,361.923096,0.93101406,10.000000
37,56.826923,361.730774,0.93052483,10.000000
38,56.298080,361.730774,0.91886520,10.000000
39,56.298080,360.961548,0.91886520,10.000000
40,56.298080,361.730774,0.91886520,10.000000
41,56.298080,360.961548,0.91886520,10.000000
42,56.634617,362.115387,0.92661095,10.000000
43,56.634617,362.115387,0.92661095,10.000000
44,56.634617,361.923096,0.92220783,10.000000
45,56.298080,360.961548,0.91886520,10.000000
46,56.298080,360.961548,0.91886520,10.000000
47,56.298080,361.730774,0.91886520,10.000000
48,56.298080,361.730774,0.91886520,10.000000
49,56.826923,362.500000,0.93884182,10.000000
50,56.298080,361.730774,0.91886520,10.000000
51,56.634617,362.307709,0.92465401,10.000000
52,56.298080,361.730774,0.91886520,10.000000
53,56.634617,362.500000,0.92661095,10.000000
54,56.538464,362.500000,0.93737411,10.000000
55,56.730770,362.115387,0.93150330,10.000000
56,56.730770,361.923096,0.92367554,10.000000
57,56.298080,361.730774,0.91886520,10.000000
58,56.634617,362.115387,0.92220783,10.000000
59,56.298080,361.730774,0.91886520,10.000000
60,56.538464,362.884644,0.93052483,10.000000
61,56.730770,362.500000,0.93835258,10.000000
62,56.634617,362.500000,0.92661095,10.000000
63,57.019234,362.500000,0.94275570,10.000000
64,57.019234,362.500000,0.94079876,10.000000
65,57.307693,362.115387,0.93841553,10.000000
66,57.307693,361.923096,0.93010664,10.000000
67,57.596157,362.115387,0.94525814,10.000000
68,57.403847,362.115387,0.94525814,10.000000
69,57.788464,361.730774,0.94721317,10.000000
70,56.298080,360.961548,0.91886520,10.000000
71,56.298080,360.961548,0.93597174,10.000000
72,56.298080,360.192322,0.93597174,10.000000
73,56.298080,360.192322,0.91886520,10.000000
74,56.298080,360.192322,0.91886520,10.000000
75,56.298080,360.192322,0.93597174,10.000000
76,56.298080,360.192322,0.93597174,10.000000
77,56.298080,360.192322,0.91886520,10.000000
78,56.298080,360.961548,0.91886520,10.000000
79,56.298080,360.961548,0.91886520,10.000000
80,56.298080,360.961548,0.91886520,10.000000
81,56.298080,361.730774,0.91886520,10.000000
82,56.298080,361.730774,0.91886520,10.000000
83,56.298080,361.730774,0.91886520,10.000000
84,56.538464,363.076935,0.92758942,10.000000
85,56.538464,363.461548,0.91486931,10.000000
86,56.875000,364.230774,0.93010664,10.000000
87,56.730770,364.230774,0.93297100,10.000000
88,57.211540,364.615387,0.93394947,10.000000
89,57.211540,364.615387,0.93394947,10.000000
90,57.403847,364.807709,0.92807865,10.000000
91,57.644234,364.807709,0.92961788,10.000000
92,57.211540,364.615387,0.93101406,10.000000
93,57.403847,364.615387,0.92465401,10.000000
94,57.211540,364.230774,0.92122936,10.000000
95,57.307693,364.038483,0.94281435,10.000000
96,56.923080,363.461548,0.93297100,10.000000
97,56.730770,363.269257,0.94324493,10.000000
98,56.826923,364.038483,0.92465401,10.000000
99,57.451923,364.807709,0.92961788,10.000000
100,57.019234,364.423096,0.92856789,10.000000
