sample,x,y,confidence,real_cm
1,147.692307,345.192322,0.84848404,6.000000
2,147.692307,338.653870,0.95112324,6.000000
3,148.365387,340.769257,0.90566874,6.000000
4,148.173080,341.923096,0.89344978,6.000000
5,149.423080,340.961548,0.90811253,6.000000
6,149.134628,340.576935,0.90909004,6.000000
7,149.423080,340.961548,0.91642141,6.000000
8,148.942307,341.346161,0.89833736,6.000000
9,149.038467,341.538483,0.89247227,6.000000
10,148.653854,342.884613,0.88367462,6.000000
11,148.846161,344.615387,0.83675385,6.000000
12,148.942307,344.615387,0.83870888,6.000000
13,149.807693,344.615387,0.85337162,6.000000
14,148.653854,344.423096,0.83675385,6.000000
15,147.980774,343.653870,0.86314678,6.000000
16,147.788467,343.461548,0.86607933,6.000000
17,147.692307,342.884613,0.88367462,6.000000
18,147.500000,342.884613,0.87732077,6.000000
19,147.307693,341.923096,0.90175867,6.000000
20,147.307693,343.076935,0.90078115,6.000000
21,147.307693,342.500000,0.89687109,6.000000
22,147.307693,342.307709,0.89393854,6.000000
23,147.307693,341.923096,0.90566874,6.000000
24,147.307693,342.115387,0.90713501,6.000000
25,147.307693,342.115387,0.90664625,6.000000
26,147.692307,343.269257,0.87438822,6.000000
27,147.692307,344.230774,0.86901188,6.000000
28,147.307693,344.038483,0.87194443,6.000000
29,147.692307,344.615387,0.86510181,6.000000
30,147.500000,344.615387,0.87536573,6.000000
31,147.307693,344.230774,0.87634325,6.000000
32,147.307693,344.423096,0.88269711,6.000000
33,147.307693,343.846161,0.88758469,6.000000
34,147.307693,344.038483,0.89051723,6.000000
35,147.115387,344.230774,0.89344978,6.000000
36,147.307693,344.230774,0.90664625,6.000000
37,146.923080,344.230774,0.89638233,6.000000
38,146.538467,344.615387,0.89931488,6.000000
39,146.538467,344.423096,0.90078115,6.000000
40,146.538467,344.423096,0.90713501,6.000000
41,146.538467,344.615387,0.90224743,6.000000
42,146.153854,344.230774,0.91788769,6.000000
43,146.346161,344.423096,0.92033148,6.000000
44,146.153854,344.615387,0.91886520,6.000000
45,146.153854,344.615387,0.92717409,6.000000
46,146.538467,344.807709,0.90566874,6.000000
47,146.538467,344.615387,0.90909004,6.000000
48,146.730774,344.615387,0.91495514,6.000000
49,146.346161,344.423096,0.90566874,6.000000
50,146.538467,344.615387,0.91495514,6.000000
51,146.153854,344.615387,0.91788769,6.000000
52,145.769241,344.615387,0.92375278,6.000000
53,146.153854,344.615387,0.92082024,6.000000
54,145.961548,344.615387,0.91886520,6.000000
55,145.769241,344.230774,0.92766285,6.000000
56,145.576935,343.846161,0.93499422,6.000000
57,145.384628,343.269257,0.93548298,6.000000
58,145.000000,342.692322,0.93841553,6.000000
59,145.000000,341.730774,0.93694925,6.000000
60,144.807693,341.538483,0.94232559,6.000000
61,145.000000,341.538483,0.93206167,6.000000
62,145.000000,341.538483,0.93206167,6.000000
63,145.192307,342.307709,0.93988180,6.000000
64,144.807693,341.538483,0.93010664,6.000000
65,144.615387,341.346161,0.93792677,6.000000
66,144.423080,341.538483,0.93646049,6.000000
67,144.423080,341.153870,0.93206167,6.000000
68,143.846161,340.769257,0.93352795,6.000000
69,144.038467,341.153870,0.92815161,6.000000
70,143.653854,340.961548,0.93450546,6.000000
71,143.653854,340.961548,0.93303919,6.000000
72,143.846161,341.153870,0.93548298,6.000000
73,144.038467,340.769257,0.93694925,6.000000
74,144.038467,341.346161,0.93352795,6.000000
75,144.615387,342.307709,0.94525814,6.000000
76,144.615387,342.500000,0.94232559,6.000000
77,144.615387,342.692322,0.94428062,6.000000
78,144.615387,342.500000,0.94330311,6.000000
79,144.230774,342.307709,0.94476938,6.000000
80,144.230774,342.115387,0.94330311,6.000000
81,144.230774,342.307709,0.94574690,6.000000
82,144.423080,342.500000,0.94428062,6.000000
83,144.423080,343.076935,0.94134808,6.000000
84,145.000000,343.076935,0.93694925,6.000000
85,145.000000,342.884613,0.93548298,6.000000
86,145.192307,344.038483,0.93206167,6.000000
87,145.384628,343.461548,0.92815161,6.000000
88,145.192307,343.653870,0.93206167,6.000000
89,145.000000,343.461548,0.93352795,6.000000
90,145.000000,343.846161,0.93743801,6.000000
91,144.807693,344.038483,0.93548298,6.000000
92,144.807693,344.038483,0.93499422,6.000000
93,144.423080,345.000000,0.93010664,6.000000
94,145.192307,344.230774,0.92717409,6.000000
95,145.384628,344.423096,0.92717409,6.000000
96,145.576935,345.000000,0.92473030,6.000000
97,145.769241,345.961548,0.91788769,6.000000
98,146.153854,345.769257,0.91984272,6.000000
99,145.961548,346.153870,0.92130899,6.000000
100,145.961548,346.153870,0.92130899,6.000000
